product_id,product_name,category,price,discount_percent,rating,reviews_count,orders_count,seller_rating,stock_quantity,date_added
WB-101170,Powerbank 20000mAh,Elektronika,1638000.0,37,4.7,12,765,4.9,100,2026-07-15
WB-101171,Konstruktor Lego mos keluvchi,Bolalar tovarlari,574000.0,58,4.7,170,1750,5.0,25,2025-10-23
WB-101172,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,77000.0,29,4.3,10,628,4.8,10,2026-05-28
WB-101173,Taktik ryukzak 40L,Sport va dam olish,531000.0,36,4.4,7,706,5.0,100,2025-11-29
WB-101174,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,170000.0,15,4.9,13,506,4.4,10,2026-07-05
WB-101175,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,733000.0,34,3.8,325,2868,4.5,25,2026-07-16
WB-101176,Jinsi shim Slim Fit,Kiyim va poyabzal,63000.0,7,5.0,326,2393,4.8,25,2026-04-16
WB-101177,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,351000.0,20,4.3,96,1037,4.5,500,2025-09-07
WB-101178,Sviter Casual,Kiyim va poyabzal,792000.0,26,5.0,6,601,4.6,25,2026-03-04
WB-101179,Yumshoq ayiqcha Plush,Bolalar tovarlari,586000.0,23,4.8,161,1392,4.6,10,2026-08-21
WB-101180,Tish tozalovchi kukun,Go'zallik va parvarish,387000.0,30,4.6,36,783,4.5,10,2026-06-16
WB-101181,Avtomobil ushlagichi,Elektronika,1378000.0,40,4.4,149,1871,4.4,100,2026-07-24
WB-101182,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,255000.0,39,4.4,48,1027,4.7,100,2025-08-24
WB-101183,Tana skrabı Kofe,Go'zallik va parvarish,198000.0,41,4.6,336,3255,4.8,10,2026-07-20
WB-101184,Erkaklar futbolkasi Basic,Kiyim va poyabzal,479000.0,33,4.3,160,1763,4.4,50,2025-08-24
WB-101185,Yuz zardobi Hyaluron,Go'zallik va parvarish,234000.0,36,4.9,113,1278,4.4,10,2026-03-17
WB-101186,Parfyum Elixir 50ml,Go'zallik va parvarish,131000.0,39,4.4,65,1055,4.6,50,2026-06-20
WB-101187,Krossovka Sport Run,Kiyim va poyabzal,785000.0,5,4.1,34,503,4.8,0,2025-09-27
WB-101188,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,571000.0,21,4.0,212,1227,4.7,10,2025-11-05
WB-101189,Bolalar butilkasi Anti-kolik,Bolalar tovarlari,587000.0,21,4.8,38,747,4.5,50,2026-02-18
WB-101190,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,339000.0,50,4.4,34,1030,5.0,500,2025-09-21
WB-101191,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,844000.0,42,4.7,66,982,4.3,100,2026-04-11
WB-101192,USB Type-C kabel Tezkor,Elektronika,1524000.0,46,4.4,78,1228,4.9,250,2026-04-27
WB-101193,Lab bo'yog'i Matte,Go'zallik va parvarish,72000.0,31,4.1,140,1227,4.2,250,2026-03-16
WB-101194,Bolalar kolyaskasi Yengil,Bolalar tovarlari,544000.0,34,4.8,379,3581,4.3,100,2025-11-23
WB-101195,Erkaklar futbolkasi Basic,Kiyim va poyabzal,351000.0,27,4.1,100,891,4.7,25,2026-03-27
WB-101196,Qo'l kremi Mini,Go'zallik va parvarish,310000.0,53,4.4,52,1103,4.2,25,2025-09-14
WB-101197,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,270000.0,40,5.0,1,723,4.5,50,2025-09-13
WB-101198,Yoga mat 6mm,Sport va dam olish,,53,4.5,152,1553,4.8,0,2025-12-31
WB-101199,Qishki kurtka Oversize,Kiyim va poyabzal,632000.0,59,4.0,11,995,4.5,25,2026-06-24
WB-101200,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,373000.0,33,4.7,169,1800,4.5,10,2026-03-20
WB-101032,Sakrash arqoni Metall simli,Sport va dam olish,322000.0,39,4.4,57,1122,4.6,250,2025-11-29
WB-101194,Bolalar kolyaskasi Yengil,Bolalar tovarlari,544000.0,34,4.8,379,3581,4.3,100,2025-11-23
WB-100470,Gantellar to'plami 2x5kg,Sport va dam olish,136000.0,52,4.6,8,869,4.7,50,2025-12-01
WB-101179,Yumshoq ayiqcha Plush,Bolalar tovarlari,586000.0,23,4.8,161,1392,4.6,10,2026-08-21
WB-100569,Shampun Sulfatsiz,Go'zallik va parvarish,169000.0,43,4.7,99,1352,4.6,500,2025-09-14
WB-100001,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,340000.0,35,4.7,12,714,4.5,0,2025-09-06
WB-100875,Yoga mat 6mm,Sport va dam olish,346000.0,36,4.4,39,778,4.3,0,2026-01-08
WB-100715,Erkaklar futbolkasi Basic,Kiyim va poyabzal,60000.0,27,4.2,40,715,4.4,25,2026-04-30
WB-100731,Qo'l kremi Mini,Go'zallik va parvarish,85000.0,37,4.5,66,940,4.5,250,2026-03-06
WB-100927,Bluetooth karnay Mini,Elektronika,1495000.0,52,5.0,82,1366,4.8,50,2025-09-07
