product_id,product_name,category,price,discount_percent,rating,reviews_count,orders_count,seller_rating,stock_quantity,date_added,final_price,discount_amount,estimated_revenue,review_per_order_ratio,popularity_segment
WB-100822,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,577000,62,4.4,158,1701,4.5,50,2026-03-25,219300,357700,373029300,0.0929,Top sotilgan (Bestseller)
WB-100823,Simsiz quloqchin TWS,Elektronika,1536000,57,4.8,111,1750,4.5,250,2026-04-09,660500,875500,1155875000,0.0634,Top sotilgan (Bestseller)
WB-100824,Yuz zardobi Hyaluron,Go'zallik va parvarish,108000,12,4.5,30,556,4.7,500,2025-11-28,95000,13000,52820000,0.054,Kam sotilgan
WB-100825,Yoga mat 6mm,Sport va dam olish,164000,46,3.8,53,1029,4.6,10,2026-08-06,88600,75400,91169400,0.0515,O'rtacha sotilgan
WB-100826,Soch maskasi Keratin,Go'zallik va parvarish,106000,42,5.0,83,1209,4.3,500,2025-09-25,61500,44500,74353500,0.0687,O'rtacha sotilgan
WB-100827,Masofadan boshqariladigan mashina,Bolalar tovarlari,88000,37,4.2,15,715,4.5,10,2026-01-17,55400,32600,39611000,0.021,Kam sotilgan
WB-100828,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,658000,41,4.7,91,1120,4.6,25,2026-03-14,388200,269800,434784000,0.0813,O'rtacha sotilgan
WB-100829,Masofadan boshqariladigan mashina,Bolalar tovarlari,306000,45,4.4,3,779,4.8,500,2025-09-21,168300,137700,131105700,0.0039,Kam sotilgan
WB-100830,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,200000,67,4.9,281,2923,4.5,0,2026-03-23,66000,134000,192918000,0.0961,Top sotilgan (Bestseller)
WB-100831,Sviter Casual,Kiyim va poyabzal,486000,51,4.9,13,935,4.8,50,2026-01-24,238100,247900,222623500,0.0139,O'rtacha sotilgan
WB-100832,Erkaklar futbolkasi Basic,Kiyim va poyabzal,83000,36,4.3,112,1235,4.6,50,2025-09-17,53100,29900,65578500,0.0907,O'rtacha sotilgan
WB-100833,Uy shippagi Soft,Kiyim va poyabzal,549000,40,4.6,114,1565,4.8,0,2025-12-21,329400,219600,515511000,0.0728,Top sotilgan (Bestseller)
WB-100834,Sviter Casual,Kiyim va poyabzal,566000,37,4.5,152,1771,4.7,10,2026-01-13,356600,209400,631538600,0.0858,Top sotilgan (Bestseller)
WB-100835,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,749000,45,4.8,128,1650,4.9,10,2026-05-02,412000,337000,679800000,0.0776,Top sotilgan (Bestseller)
WB-100836,Bolalar kolyaskasi Yengil,Bolalar tovarlari,291000,30,4.8,96,1314,5.0,25,2026-08-14,203700,87300,267661800,0.0731,O'rtacha sotilgan
WB-100837,Mexanik klaviatura RGB,Elektronika,1293000,26,4.3,27,659,4.6,250,2026-06-01,956800,336200,630531200,0.041,Kam sotilgan
WB-100838,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,65000,36,4.9,173,2063,4.7,25,2026-01-11,41600,23400,85820800,0.0839,Top sotilgan (Bestseller)
WB-100839,Fitnes rezinkalar to'plami,Sport va dam olish,210000,21,4.2,238,1728,4.6,10,2026-07-25,165900,44100,286675200,0.1377,Top sotilgan (Bestseller)
WB-100840,Avtomobil ushlagichi,Elektronika,1392000,65,4.2,168,1847,4.4,500,2026-06-20,487200,904800,899858400,0.091,Top sotilgan (Bestseller)
WB-100841,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,343000,13,4.7,159,1006,4.8,250,2026-08-04,298400,44600,300190400,0.1581,O'rtacha sotilgan
WB-100842,Qo'l kremi Mini,Go'zallik va parvarish,268000,18,4.3,21,546,4.0,10,2025-08-29,219800,48200,120010800,0.0385,Kam sotilgan
WB-100843,Telefon g'ilofi Silikon,Elektronika,1011000,29,4.9,4,611,4.8,250,2026-06-29,717800,293200,438575800,0.0065,Kam sotilgan
WB-100844,Organayzer javon,Uy-ro'zg'or buyumlari,640000,32,4.5,1,599,4.9,100,2025-12-11,435200,204800,260684800,0.0017,Kam sotilgan
WB-100845,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,551000,50,4.4,35,1071,4.9,10,2026-07-10,275500,275500,295060500,0.0327,O'rtacha sotilgan
WB-100846,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,112000,57,4.6,236,2390,4.7,0,2026-08-22,48200,63800,115198000,0.0987,Top sotilgan (Bestseller)
WB-100847,Klassik kostyum-shim,Kiyim va poyabzal,541000,45,4.6,13,855,4.7,10,2026-02-04,297600,243400,254448000,0.0152,Kam sotilgan
WB-100848,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,492000,40,4.4,47,1026,4.8,250,2026-03-01,295200,196800,302875200,0.0458,O'rtacha sotilgan
WB-100849,Lab bo'yog'i Matte,Go'zallik va parvarish,182000,32,4.7,107,1051,4.8,250,2026-05-09,123800,58200,130113800,0.1018,O'rtacha sotilgan
WB-100850,Termo ichki kiyim,Sport va dam olish,547000,58,4.6,57,1392,4.6,10,2026-06-07,229700,317300,319742400,0.0409,O'rtacha sotilgan
WB-100851,Qo'l kremi Mini,Go'zallik va parvarish,254000,57,5.0,192,2117,4.3,25,2026-01-06,109200,144800,231176400,0.0907,Top sotilgan (Bestseller)
WB-100852,Sakrash arqoni Metall simli,Sport va dam olish,188000,36,4.2,73,1162,4.7,250,2026-03-19,120300,67700,139788600,0.0628,O'rtacha sotilgan
WB-100853,Tana skrabı Kofe,Go'zallik va parvarish,303000,22,4.3,65,884,4.5,100,2025-12-25,236300,66700,208889200,0.0735,Kam sotilgan
WB-100854,Lab bo'yog'i Matte,Go'zallik va parvarish,282000,38,4.2,15,742,4.6,50,2026-07-11,174800,107200,129701600,0.0202,Kam sotilgan
WB-100855,Charm kamar,Kiyim va poyabzal,74000,43,4.7,97,1499,4.5,0,2026-03-30,42200,31800,63257800,0.0647,Top sotilgan (Bestseller)
WB-100856,Sviter Casual,Kiyim va poyabzal,832000,63,4.1,52,1216,4.5,0,2026-02-10,307800,524200,374284800,0.0428,O'rtacha sotilgan
WB-100857,Tish tozalovchi kukun,Go'zallik va parvarish,71000,33,4.4,304,3009,4.4,250,2026-04-02,47600,23400,143228400,0.101,Top sotilgan (Bestseller)
WB-100858,Krossovka Sport Run,Kiyim va poyabzal,704000,11,4.2,85,732,4.6,250,2026-07-20,626600,77400,458671200,0.1161,Kam sotilgan
WB-100859,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,309000,36,4.2,81,926,4.6,100,2026-03-28,197800,111200,183162800,0.0875,Kam sotilgan
WB-100860,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,60000,64,4.3,157,1836,5.0,25,2025-10-11,21600,38400,39657600,0.0855,Top sotilgan (Bestseller)
WB-100861,Simsiz sichqoncha,Elektronika,835000,44,4.3,299,3127,4.0,250,2026-01-11,467600,367400,1462185200,0.0956,Top sotilgan (Bestseller)
WB-100862,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,60000,66,4.0,93,1699,4.6,0,2026-02-27,20400,39600,34659600,0.0547,Top sotilgan (Bestseller)
WB-100863,Soch maskasi Keratin,Go'zallik va parvarish,246000,41,4.2,13,808,4.4,50,2026-05-01,145100,100900,117240800,0.0161,Kam sotilgan
WB-100864,Yoga mat 6mm,Sport va dam olish,631000,43,4.0,30,851,4.8,50,2026-07-10,359700,271300,306104700,0.0353,Kam sotilgan
WB-100865,Klassik kostyum-shim,Kiyim va poyabzal,854000,41,4.5,146,1584,4.9,500,2026-07-08,503900,350100,798177600,0.0922,Top sotilgan (Bestseller)
WB-100866,Krossovka Sport Run,Kiyim va poyabzal,582000,42,4.3,26,859,4.6,50,2026-01-13,337600,244400,289998400,0.0303,Kam sotilgan
WB-100867,Sviter Casual,Kiyim va poyabzal,823000,34,4.5,8,689,4.8,50,2026-08-09,543200,279800,374264800,0.0116,Kam sotilgan
WB-100868,Tana skrabı Kofe,Go'zallik va parvarish,231000,29,4.3,42,754,4.9,500,2026-07-10,164000,67000,123656000,0.0557,Kam sotilgan
WB-100869,Shampun Sulfatsiz,Go'zallik va parvarish,118000,66,4.3,173,1931,4.7,50,2025-10-20,40100,77900,77433100,0.0896,Top sotilgan (Bestseller)
WB-100870,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,532000,27,3.9,79,1072,4.6,10,2025-09-05,388400,143600,416364800,0.0737,O'rtacha sotilgan
WB-100871,Plastilin to'plami,Bolalar tovarlari,79000,36,4.2,45,867,4.7,0,2026-01-06,50600,28400,43870200,0.0519,Kam sotilgan
WB-100872,Yuz kremi Namlantiruvchi,Go'zallik va parvarish,156000,18,4.7,21,512,4.2,100,2026-06-30,127900,28100,65484800,0.041,Kam sotilgan
WB-100873,Erkaklar futbolkasi Basic,Kiyim va poyabzal,774000,54,4.8,291,2885,4.5,100,2025-12-07,356000,418000,1027060000,0.1009,Top sotilgan (Bestseller)
WB-100874,Sviter Casual,Kiyim va poyabzal,412000,32,4.2,21,689,4.8,10,2025-08-28,280200,131800,193057800,0.0305,Kam sotilgan
WB-100875,Yoga mat 6mm,Sport va dam olish,346000,36,4.4,39,778,4.3,0,2026-01-08,221400,124600,172249200,0.0501,Kam sotilgan
WB-100876,Mexanik klaviatura RGB,Elektronika,1011000,34,4.2,10,658,4.2,50,2025-09-01,667300,343700,439083400,0.0152,Kam sotilgan
WB-100877,Lab bo'yog'i Matte,Go'zallik va parvarish,66000,22,4.3,213,2059,4.3,250,2025-09-02,51500,14500,106038500,0.1034,Top sotilgan (Bestseller)
WB-100878,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,480000,33,4.6,408,3044,4.7,100,2026-05-08,321600,158400,978950400,0.134,Top sotilgan (Bestseller)
WB-100879,Qo'l kremi Mini,Go'zallik va parvarish,429000,36,3.9,72,1111,4.7,50,2026-02-27,274600,154400,305080600,0.0648,O'rtacha sotilgan
WB-100880,Powerbank 20000mAh,Elektronika,1473000,41,4.5,22,869,4.6,10,2026-03-16,869100,603900,755247900,0.0253,Kam sotilgan
WB-100881,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,578000,51,4.6,63,1279,4.5,250,2026-06-07,283200,294800,362212800,0.0493,O'rtacha sotilgan
WB-100882,Telefon g'ilofi Silikon,Elektronika,1379000,40,4.1,45,969,5.0,100,2026-06-02,827400,551600,801750600,0.0464,O'rtacha sotilgan
WB-100883,Ayollar ko'ylagi Vintage,Kiyim va poyabzal,439000,41,4.6,1,741,4.7,500,2025-10-19,259000,180000,191919000,0.0013,Kam sotilgan
WB-100884,Sviter Casual,Kiyim va poyabzal,494000,34,4.1,61,901,4.7,250,2026-01-07,326000,168000,293726000,0.0677,Kam sotilgan
WB-100885,Powerbank 20000mAh,Elektronika,323000,24,4.5,114,1268,4.6,50,2025-12-07,245500,77500,311294000,0.0899,O'rtacha sotilgan
WB-100886,Yostiq Ortopedik,Uy-ro'zg'or buyumlari,148000,31,4.1,45,717,4.7,0,2026-01-28,102100,45900,73205700,0.0628,Kam sotilgan
WB-100887,Charm kamar,Kiyim va poyabzal,355000,50,4.6,20,922,4.5,250,2025-08-29,177500,177500,163655000,0.0217,Kam sotilgan
WB-100888,Plastilin to'plami,Bolalar tovarlari,369000,27,5.0,61,829,4.5,0,2026-06-21,269400,99600,223332600,0.0736,Kam sotilgan
WB-100889,USB Type-C kabel Tezkor,Elektronika,1049000,47,4.8,124,1418,4.4,100,2026-01-10,556000,493000,788408000,0.0874,O'rtacha sotilgan
WB-100890,Soch maskasi Keratin,Go'zallik va parvarish,114000,45,4.5,29,984,4.5,50,2025-08-22,62700,51300,61696800,0.0295,O'rtacha sotilgan
WB-100891,Sviter Casual,Kiyim va poyabzal,778000,19,4.7,43,764,4.8,500,2026-03-07,630200,147800,481472800,0.0563,Kam sotilgan
WB-100892,Bolalar butilkasi Anti-kolik,Bolalar tovarlari,340000,56,4.0,373,3790,4.3,500,2026-04-02,149600,190400,566984000,0.0984,Top sotilgan (Bestseller)
WB-100893,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,432000,22,4.6,3,484,4.7,250,2026-03-27,337000,95000,163108000,0.0062,Kam sotilgan
WB-100894,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,273000,45,5.0,1,793,4.6,25,2026-02-06,150200,122800,119108600,0.0013,Kam sotilgan
WB-100895,Simsiz quloqchin TWS,Elektronika,1124000,46,4.6,78,1069,4.4,250,2025-09-20,607000,517000,648883000,0.073,O'rtacha sotilgan
WB-100896,Bolalar futbolkasi Paxta,Bolalar tovarlari,598000,23,4.2,76,1059,4.1,0,2026-02-27,460500,137500,487669500,0.0718,O'rtacha sotilgan
WB-100897,Krossovka Sport Run,Kiyim va poyabzal,835000,45,4.8,224,1617,4.5,0,2026-05-27,459300,375700,742688100,0.1385,Top sotilgan (Bestseller)
WB-100898,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,378000,19,3.8,273,1625,4.6,25,2026-05-13,306200,71800,497575000,0.168,Top sotilgan (Bestseller)
WB-100899,Simsiz quloqchin TWS,Elektronika,192000,43,4.1,156,1319,4.7,10,2026-08-09,109400,82600,144298600,0.1183,O'rtacha sotilgan
WB-100900,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,254000,28,4.4,75,1146,4.9,0,2025-10-20,182900,71100,209603400,0.0654,O'rtacha sotilgan
WB-100901,Klassik kostyum-shim,Kiyim va poyabzal,586000,60,4.4,186,1773,4.7,250,2025-12-26,234400,351600,415591200,0.1049,Top sotilgan (Bestseller)
WB-100902,Sport sumkasi Suv o'tkazmaydigan,Sport va dam olish,496000,34,4.2,57,894,4.9,50,2025-12-15,327400,168600,292695600,0.0638,Kam sotilgan
WB-100903,Qishki kurtka Oversize,Kiyim va poyabzal,291000,28,4.6,52,840,4.3,500,2026-07-11,209500,81500,175980000,0.0619,Kam sotilgan
WB-100904,Taktik ryukzak 40L,Sport va dam olish,275000,24,4.4,145,1261,4.2,10,2026-02-13,209000,66000,263549000,0.115,O'rtacha sotilgan
WB-100905,Rivojlantiruvchi taxta Busyboard,Bolalar tovarlari,95000,36,4.2,75,945,4.8,10,2026-04-22,60800,34200,57456000,0.0794,O'rtacha sotilgan
WB-100906,Mexanik klaviatura RGB,Elektronika,1212000,45,4.3,13,838,4.5,50,2026-02-09,666600,545400,558610800,0.0155,Kam sotilgan
WB-100907,Klassik kostyum-shim,Kiyim va poyabzal,333000,25,4.5,2,519,4.7,50,2026-03-14,249800,83200,129646200,0.0039,Kam sotilgan
WB-100908,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,273000,29,4.2,423,3720,4.1,100,2025-10-16,193800,79200,720936000,0.1137,Top sotilgan (Bestseller)
WB-100909,Termo ichki kiyim,Sport va dam olish,402000,39,4.7,42,957,4.3,100,2025-11-01,245200,156800,234656400,0.0439,O'rtacha sotilgan
WB-100910,Yoga mat 6mm,Sport va dam olish,229000,37,3.9,73,971,4.6,10,2026-01-23,144300,84700,140115300,0.0752,O'rtacha sotilgan
WB-100911,Plastilin to'plami,Bolalar tovarlari,95000,35,5.0,224,1813,4.6,50,2026-05-30,61800,33200,112043400,0.1236,Top sotilgan (Bestseller)
WB-100912,Termo ichki kiyim,Sport va dam olish,547000,28,3.9,12,591,4.5,500,2026-02-05,393800,153200,232735800,0.0203,Kam sotilgan
WB-100913,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,460000,21,4.4,132,1557,4.7,10,2025-12-20,363400,96600,565813800,0.0848,Top sotilgan (Bestseller)
WB-100914,Masofadan boshqariladigan mashina,Bolalar tovarlari,378000,30,4.6,31,788,4.7,0,2026-02-11,264600,113400,208504800,0.0393,Kam sotilgan
WB-100915,Qishki kurtka Oversize,Kiyim va poyabzal,404000,36,4.4,381,2730,4.9,500,2025-10-15,258600,145400,705978000,0.1396,Top sotilgan (Bestseller)
WB-100916,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,502000,12,4.9,21,445,4.6,0,2026-04-27,441800,60200,196601000,0.0472,Kam sotilgan
WB-100917,Simsiz quloqchin TWS,Elektronika,601000,33,5.0,111,1416,4.7,50,2026-08-21,402700,198300,570223200,0.0784,O'rtacha sotilgan
WB-100918,Powerbank 20000mAh,Elektronika,1767000,20,4.4,134,1001,5.0,100,2026-01-01,1413600,353400,1415013600,0.1339,O'rtacha sotilgan
WB-100919,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,343000,30,4.5,242,1963,4.7,25,2025-12-29,240100,102900,471316300,0.1233,Top sotilgan (Bestseller)
WB-100920,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,421000,41,4.8,2,726,4.3,25,2025-09-09,248400,172600,180338400,0.0028,Kam sotilgan
WB-100921,Sviter Casual,Kiyim va poyabzal,144000,31,4.0,67,929,4.5,10,2026-05-17,99400,44600,92342600,0.0721,O'rtacha sotilgan
WB-100922,Simsiz quloqchin TWS,Elektronika,332000,56,4.4,256,2242,4.6,250,2026-01-23,146100,185900,327556200,0.1142,Top sotilgan (Bestseller)
WB-100923,Velosiped chirog'i LED,Sport va dam olish,480000,34,4.4,292,2931,4.3,25,2026-07-03,316800,163200,928540800,0.0996,Top sotilgan (Bestseller)
WB-100924,Erkaklar futbolkasi Basic,Kiyim va poyabzal,393000,9,4.6,68,811,4.4,250,2025-09-14,357600,35400,290013600,0.0838,Kam sotilgan
WB-100925,Organayzer javon,Uy-ro'zg'or buyumlari,34000,41,5.0,128,1313,4.7,250,2026-01-31,20100,13900,26391300,0.0975,O'rtacha sotilgan
WB-100926,Termos 1L zanglamas,Uy-ro'zg'or buyumlari,76000,29,4.5,210,1876,4.4,50,2026-04-22,54000,22000,101304000,0.1119,Top sotilgan (Bestseller)
WB-100927,Bluetooth karnay Mini,Elektronika,1495000,52,5.0,82,1366,4.8,50,2025-09-07,717600,777400,980241600,0.06,O'rtacha sotilgan
WB-100928,Charm kamar,Kiyim va poyabzal,560000,29,4.7,502,3172,4.8,250,2026-04-18,397600,162400,1261187200,0.1583,Top sotilgan (Bestseller)
WB-100929,Klassik kostyum-shim,Kiyim va poyabzal,563000,12,4.8,167,1181,3.8,50,2026-05-24,495400,67600,585067400,0.1414,O'rtacha sotilgan
WB-100930,Yumshoq ayiqcha Plush,Bolalar tovarlari,265000,36,4.7,40,971,3.9,50,2026-05-30,169600,95400,164681600,0.0412,O'rtacha sotilgan
WB-100931,Ring Light lampa,Elektronika,560000,37,4.0,130,1491,4.3,100,2026-05-23,352800,207200,526024800,0.0872,Top sotilgan (Bestseller)
WB-100932,Simsiz sichqoncha,Elektronika,572000,42,4.4,247,2076,4.6,500,2026-04-16,331800,240200,688816800,0.119,Top sotilgan (Bestseller)
WB-100933,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,641000,50,4.4,121,1604,4.9,0,2026-06-24,320500,320500,514082000,0.0754,Top sotilgan (Bestseller)
WB-100934,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,282000,19,4.3,11,504,4.1,250,2026-03-09,228400,53600,115113600,0.0218,Kam sotilgan
WB-100935,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,299000,33,4.2,76,1127,4.7,0,2025-09-06,200300,98700,225738100,0.0674,O'rtacha sotilgan
WB-100936,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,455000,35,4.7,74,1143,4.1,500,2025-11-11,295800,159200,338099400,0.0647,O'rtacha sotilgan
WB-100937,Erkaklar futbolkasi Basic,Kiyim va poyabzal,667000,19,4.7,76,874,4.0,250,2026-05-24,540300,126700,472222200,0.087,Kam sotilgan
WB-100938,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,329000,8,4.7,7,399,4.2,0,2026-02-24,302700,26300,120777300,0.0175,Kam sotilgan
WB-100939,Soch maskasi Keratin,Go'zallik va parvarish,207000,40,4.6,36,973,4.5,10,2026-02-25,124200,82800,120846600,0.037,O'rtacha sotilgan
WB-100940,Suv idishi Sport 750ml,Sport va dam olish,168000,52,4.8,9,918,4.6,25,2026-02-13,80600,87400,73990800,0.0098,Kam sotilgan
WB-100941,Organayzer javon,Uy-ro'zg'or buyumlari,439000,13,4.2,19,468,4.8,25,2026-08-22,381900,57100,178729200,0.0406,Kam sotilgan
WB-100942,Qishki kurtka Oversize,Kiyim va poyabzal,483000,23,4.6,163,1600,4.8,50,2025-12-31,371900,111100,595040000,0.1019,Top sotilgan (Bestseller)
WB-100943,Qishki kurtka Oversize,Kiyim va poyabzal,192000,49,4.5,85,1425,4.6,10,2026-02-14,97900,94100,139507500,0.0596,O'rtacha sotilgan
WB-100944,Quyoshdan himoya kremi SPF50,Go'zallik va parvarish,184000,46,4.2,22,918,5.0,0,2026-07-30,99400,84600,91249200,0.024,Kam sotilgan
WB-100945,Telefon g'ilofi Silikon,Elektronika,338000,16,4.1,15,445,4.6,250,2025-08-28,283900,54100,126335500,0.0337,Kam sotilgan
WB-100946,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,677000,34,4.2,4,674,4.5,25,2026-06-01,446800,230200,301143200,0.0059,Kam sotilgan
WB-100947,Shampun Sulfatsiz,Go'zallik va parvarish,437000,53,4.7,34,1030,4.2,250,2025-12-25,205400,231600,211562000,0.033,O'rtacha sotilgan
WB-100948,Paypoqlar to'plami (5 juft),Kiyim va poyabzal,297000,30,5.0,158,1824,4.5,25,2025-09-22,207900,89100,379209600,0.0866,Top sotilgan (Bestseller)
WB-100949,Oshxona tarozisi Elektron,Uy-ro'zg'or buyumlari,364000,9,4.4,46,629,4.7,0,2026-04-22,331200,32800,208324800,0.0731,Kam sotilgan
WB-100950,Charm kamar,Kiyim va poyabzal,327000,50,4.5,282,2703,4.7,100,2026-07-13,163500,163500,441940500,0.1043,Top sotilgan (Bestseller)
WB-100951,Uy shippagi Soft,Kiyim va poyabzal,595000,25,4.5,84,1034,4.5,500,2026-05-21,446200,148800,461370800,0.0812,O'rtacha sotilgan
WB-100952,Parfyum Elixir 50ml,Go'zallik va parvarish,291000,54,4.9,24,997,4.4,50,2025-11-13,133900,157100,133498300,0.0241,O'rtacha sotilgan
WB-100953,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,696000,14,4.7,92,809,4.2,10,2026-01-26,598600,97400,484267400,0.1137,Kam sotilgan
WB-100954,Shampun Sulfatsiz,Go'zallik va parvarish,316000,44,4.4,133,1420,4.8,10,2025-11-10,177000,139000,251340000,0.0937,O'rtacha sotilgan
WB-100955,Suv idishi Sport 750ml,Sport va dam olish,439000,41,3.9,37,944,4.7,25,2026-02-27,259000,180000,244496000,0.0392,O'rtacha sotilgan
WB-100956,Bluetooth karnay Mini,Elektronika,853000,21,4.7,64,890,5.0,25,2026-07-18,673900,179100,599771000,0.0719,Kam sotilgan
WB-100957,Mikrofibra sochiqlar to'plami,Uy-ro'zg'or buyumlari,619000,41,5.0,35,1016,4.6,50,2026-02-04,365200,253800,371043200,0.0344,O'rtacha sotilgan
WB-100958,Idish yuvish geli 1L,Uy-ro'zg'or buyumlari,392000,39,4.4,33,826,4.7,50,2025-09-14,239100,152900,197496600,0.04,Kam sotilgan
WB-100959,Suv idishi Sport 750ml,Sport va dam olish,192000,54,4.5,7,890,4.9,50,2026-01-14,88300,103700,78587000,0.0079,Kam sotilgan
WB-100960,Havo tozalagich diffuzor,Uy-ro'zg'or buyumlari,734000,31,3.9,248,2081,4.5,50,2025-12-25,506500,227500,1054026500,0.1192,Top sotilgan (Bestseller)
WB-100961,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,412000,34,4.6,177,1322,4.2,25,2026-02-22,271900,140100,359451800,0.1339,O'rtacha sotilgan
WB-100962,Chizmachilik to'plami 100+ dona,Bolalar tovarlari,223000,36,4.8,26,877,4.9,0,2025-11-01,142700,80300,125147900,0.0296,Kam sotilgan
WB-100963,Simsiz sichqoncha,Elektronika,1453000,37,4.4,548,3448,4.3,100,2026-02-05,915400,537600,3156299200,0.1589,Top sotilgan (Bestseller)
WB-100964,Shampun Sulfatsiz,Go'zallik va parvarish,337000,5,4.1,182,1358,4.1,0,2026-06-11,320200,16800,434831600,0.134,O'rtacha sotilgan
WB-100965,Yoga mat 6mm,Sport va dam olish,508000,24,4.6,72,1057,4.2,0,2025-11-23,386100,121900,408107700,0.0681,O'rtacha sotilgan
WB-100966,Qo'l kremi Mini,Go'zallik va parvarish,403000,24,4.7,117,1158,4.6,10,2026-01-01,306300,96700,354695400,0.101,O'rtacha sotilgan
WB-100967,Choyshablar to'plami Satina,Uy-ro'zg'or buyumlari,360000,21,4.0,102,1011,4.3,10,2025-11-26,284400,75600,287528400,0.1009,O'rtacha sotilgan
WB-100968,Erkaklar futbolkasi Basic,Kiyim va poyabzal,535000,38,4.5,16,803,4.8,10,2026-07-24,331700,203300,266355100,0.0199,Kam sotilgan
WB-100969,USB Type-C kabel Tezkor,Elektronika,481000,57,4.2,3,933,4.6,50,2025-09-04,206800,274200,192944400,0.0032,O'rtacha sotilgan
WB-100970,Bokal to'plami (6 dona),Uy-ro'zg'or buyumlari,65000,25,4.6,176,1654,5.0,100,2026-06-14,48800,16200,80715200,0.1064,Top sotilgan (Bestseller)
WB-100971,Oshxona pichoqlar to'plami,Uy-ro'zg'or buyumlari,707000,34,4.2,644,4085,4.7,100,2026-02-22,466600,240400,1906061000,0.1576,Top sotilgan (Bestseller)
WB-100972,Fitnes rezinkalar to'plami,Sport va dam olish,44000,39,4.2,233,1909,4.4,50,2026-07-21,26800,17200,51161200,0.1221,Top sotilgan (Bestseller)
WB-100973,Uy shippagi Soft,Kiyim va poyabzal,494000,73,4.6,156,2323,4.7,10,2026-06-07,133400,360600,309888200,0.0672,Top sotilgan (Bestseller)
WB-100974,Charm kamar,Kiyim va poyabzal,738000,60,4.7,241,2503,4.8,10,2026-03-24,295200,442800,738885600,0.0963,Top sotilgan (Bestseller)
WB-100975,Gantellar to'plami 2x5kg,Sport va dam olish,263000,58,4.2,3,911,4.7,500,2026-01-04,110500,152500,100665500,0.0033,Kam sotilgan
WB-100976,Erkaklar futbolkasi Basic,Kiyim va poyabzal,851000,64,4.5,293,2073,4.8,100,2025-11-16,306400,544600,635167200,0.1413,Top sotilgan (Bestseller)
WB-100977,Yumshoq ayiqcha Plush,Bolalar tovarlari,278000,71,4.5,74,1512,4.4,500,2026-06-26,80600,197400,121867200,0.0489,Top sotilgan (Bestseller)
WB-100978,Parfyum Elixir 50ml,Go'zallik va parvarish,79000,27,4.2,114,1275,4.7,500,2026-06-10,57700,21300,73567500,0.0894,O'rtacha sotilgan
WB-100979,Krossovka Sport Run,Kiyim va poyabzal,261000,40,4.6,62,1189,4.7,10,2026-07-25,156600,104400,186197400,0.0521,O'rtacha sotilgan
WB-100980,Tish tozalovchi kukun,Go'zallik va parvarish,246000,7,4.2,171,975,4.8,100,2025-09-08,228800,17200,223080000,0.1754,O'rtacha sotilgan
WB-100981,Yuz zardobi Hyaluron,Go'zallik va parvarish,441000,56,4.5,216,1886,4.6,50,2026-04-26,194000,247000,365884000,0.1145,Top sotilgan (Bestseller)
WB-100982,Masofadan boshqariladigan mashina,Bolalar tovarlari,270000,51,4.5,36,1038,4.2,100,2026-02-10,132300,137700,137327400,0.0347,O'rtacha sotilgan
WB-100983,Simsiz sichqoncha,Elektronika,1408000,28,4.5,232,2172,5.0,50,2026-07-16,1013800,394200,2201973600,0.1068,Top sotilgan (Bestseller)
WB-100984,Charm kamar,Kiyim va poyabzal,799000,52,4.9,16,926,4.7,0,2026-05-07,383500,415500,355121000,0.0173,Kam sotilgan
WB-100985,Pampers to'plami XL,Bolalar tovarlari,153000,40,4.3,2,699,4.9,10,2026-06-06,91800,61200,64168200,0.0029,Kam sotilgan
